brand,name,address_street,suburb,city,state,postcode,lat,lng,phone,email,website,rating,review_count,opening_hours,location_type,google_place_id,maps_url,svi_search_volume,svi_cpc,svi_competition,svi_period,pop_sa2_name,pop_year,pop_population,pop_change,pop_growth_pct
Hungry Jacks,Hungry Jack's Burgers Tugun,13-17 Toolona St,TUGUN,HASTINGS POINT,NSW,4224,-28.1439365,153.4934007,+61 7 5607 3118,,https://www.hungryjacks.com.au/find-us/tugun,3.6,977,Mon: 06:00 - 22:00 (DT: 06:00 - 22:00); Tue: 06:00 - 22:00 (DT: 06:00 - 22:00); Wed: 06:00 - 22:00 (DT: 06:00 - 22:00); Thu: 06:00 - 23:00 (DT: 06:00 - 23:00); Fri: 06:00 - 23:00 (DT: 06:00 - 23:00); Sat: 06:00 - 23:00 (DT: 06:00 - 23:00); Sun: 06:00 - 22:00 (DT: 06:00 - 22:00),brick_and_mortar,0x6b91018c606095fd:0xc0abf4ae1c913a96,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Tugun/data=!4m7!3m6!1s0x6b91018c606095fd:0xc0abf4ae1c913a96!8m2!3d-28.1439365!4d153.4934007!16s%2Fg%2F1tj1s7pn!19sChIJ_ZVgYIwBkWsRljqRHK70q8A?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Tumbi Umbi,6 Mingara Dr,TUMBI UMBI,ROYAL EXCHANGE,NSW,2261,-33.3621747,151.4433059,+61 2 4302 7187,,https://www.hungryjacks.com.au/find-us/tumbi-umbi,3.4,576,Mon: 06:00 - 22:30 (DT: 06:00 - 23:00); Tue: 06:00 - 22:30 (DT: 06:00 - 23:00); Wed: 06:00 - 22:30 (DT: 06:00 - 23:00); Thu: 06:00 - 22:30 (DT: 06:00 - 23:00); Fri: 06:00 - 22:30 (DT: 06:00 - 05:00); Sat: 06:00 - 22:30 (DT: 05:00 - 05:00); Sun: 06:00 - 22:30 (DT: 05:00 - 23:00),brick_and_mortar,0x6b72ceb80bc4564d:0x826f66c282744e4c,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Tumbi+Umbi/data=!4m7!3m6!1s0x6b72ceb80bc4564d:0x826f66c282744e4c!8m2!3d-33.3621747!4d151.4433059!16s%2Fg%2F11c5_p5lj7!19sChIJTVbEC7jOcmsRTE50gsJmb4I?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's,105 Wharf St,TWEED HEADS,HASTINGS POINT,NSW,2485,-28.1750567,153.5415582,,,http://www.hungryjacks.com.au/,3.6,173,,brick_and_mortar,0x6b91002904e2a5a1:0x76974dabae243636,https://www.google.com/maps/place/Hungry+Jack%27s/data=!4m7!3m6!1s0x6b91002904e2a5a1:0x76974dabae243636!8m2!3d-28.1750567!4d153.5415582!16s%2Fg%2F1td2zmlw!19sChIJoaXiBCkAkWsRNjYkrqtNl3Y?authuser=0&hl=en&rclk=1,,,,,Tweed Heads,2024,21409,286,1.35
Hungry Jacks,Hungry Jack's Burgers South Tweed,116 Minjungbal Dr,TWEED HEADS SOUTH,ALEXANDRIA,NSW,2486,-28.2069444,153.5450000,+61 7 5524 6777,,https://www.hungryjacks.com.au/find-us/south-tweed,3.7,714,Mon: 05:00 - 23:00 (DT: 05:00 - 23:00); Tue: 05:00 - 23:00 (DT: 05:00 - 23:00); Wed: 05:00 - 23:00 (DT: 05:00 - 23:00); Thu: 05:00 - 00:00 (DT: 05:00 - 05:00); Fri: 05:00 - 00:00 (DT: 05:00 - 05:00); Sat: 05:00 - 00:00 (DT: 05:00 - 05:00); Sun: 05:00 - 23:00 (DT: 05:00 - 23:00),brick_and_mortar,0x6b90ffc8ea0de49d:0xad8ad3b755f71082,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+South+Tweed/data=!4m7!3m6!1s0x6b90ffc8ea0de49d:0xad8ad3b755f71082!8m2!3d-28.2069444!4d153.545!16s%2Fg%2F11cfhw03n!19sChIJneQN6sj_kGsRghD3VbfTiq0?authuser=0&hl=en&rclk=1,,,,,Tweed Heads South,2024,8621,82,0.96
Hungry Jacks,Hungry Jack's Burgers Upper Coomera,35 Old Coach Rd,UPPER COOMERA,HASTINGS POINT,NSW,4209,-27.8500000,153.2997222,+61 7 5502 8945,,https://www.hungryjacks.com.au/find-us/upper-coomera,3.2,793,Mon: 06:00 - 00:00 (DT: 06:00 - 00:00); Tue: 06:00 - 00:00 (DT: 06:00 - 00:00); Wed: 06:00 - 00:00 (DT: 06:00 - 00:00); Thu: 06:00 - 00:00 (DT: 06:00 - 00:00); Fri: 06:00 - 05:00 (DT: 06:00 - 05:00); Sat: 05:00 - 05:00 (DT: 05:00 - 05:00); Sun: 05:00 - 00:00 (DT: 05:00 - 00:00),brick_and_mortar,0x6b9113f7db22a6e3:0x48153a970d0ec660,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Upper+Coomera/data=!4m7!3m6!1s0x6b9113f7db22a6e3:0x48153a970d0ec660!8m2!3d-27.85!4d153.2997222!16s%2Fg%2F11cfj699c!19sChIJ46Yi2_cTkWsRYMYODZc6FUg?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Garden City,2049 Logan Rd,UPPER MOUNT GRAVATT,HASTINGS POINT,NSW,4122,-27.5635267,153.0836503,+61 7 3540 6980,,https://www.hungryjacks.com.au/find-us/garden-city,2.9,395,Mon: 08:00 - 19:00; Tue: 08:00 - 19:00; Wed: 08:00 - 19:00; Thu: 08:00 - 21:00; Fri: 08:00 - 19:00; Sat: 08:00 - 19:00; Sun: 08:00 - 18:00,brick_and_mortar,0x6b915b1661c30ccb:0x9aae2e280a245ed7,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Garden+City/data=!4m7!3m6!1s0x6b915b1661c30ccb:0x9aae2e280a245ed7!8m2!3d-27.5635267!4d153.0836503!16s%2Fg%2F1tj5l9zg!19sChIJywzDYRZbkWsR114kCigurpo?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Victoria Point,"Victoria Point Shopping Centre, Shop F1 2/34 Bunker Rd",VICTORIA POINT,HASTINGS POINT,NSW,4165,-27.5868681,153.2815411,+61 7 3038 1227,,https://www.hungryjacks.com.au/find-us/victoria-point,3.3,876,Mon: 06:00 - 22:00 (DT: 06:00 - 23:00); Tue: 06:00 - 22:00 (DT: 06:00 - 23:00); Wed: 06:00 - 22:00 (DT: 06:00 - 23:00); Thu: 06:00 - 22:00 (DT: 06:00 - 05:00); Fri: 06:00 - 22:00 (DT: 05:00 - 05:00); Sat: 06:00 - 22:00 (DT: 05:00 - 05:00); Sun: 06:00 - 22:00 (DT: 05:00 - 23:00),brick_and_mortar,0x6b9166115c0df361:0x9aa4a7a6e7366a39,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Victoria+Point/data=!4m7!3m6!1s0x6b9166115c0df361:0x9aa4a7a6e7366a39!8m2!3d-27.5868681!4d153.2815411!16s%2Fg%2F1td_bvxq!19sChIJYfMNXBFmkWsROWo256anpJo?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Windsor,Curtis Rd,VINEYARD,BACKWATER,NSW,2756,-33.6232198,150.8363596,+61 2 4587 8163,,http://www.hungryjacks.com.au/,,0,Mon: 06:00 - 23:00 (DT: 06:00 - 23:00); Tue: 06:00 - 23:00 (DT: 06:00 - 23:00); Wed: 06:00 - 23:00 (DT: 06:00 - 23:00); Thu: 06:00 - 23:00 (DT: 06:00 - 23:00); Fri: 06:00 - 00:00 (DT: 06:00 - 00:00); Sat: 06:00 - 00:00 (DT: 06:00 - 00:00); Sun: 06:00 - 23:00 (DT: 06:00 - 23:00),brick_and_mortar,0x6b0d6273ee96f963:0x1f0c7dfc64dbb288,https://www.google.com/maps/place/Hungry+Jack%27s+Windsor/data=!4m7!3m6!1s0x6b0d6273ee96f963:0x1f0c7dfc64dbb288!8m2!3d-33.6232198!4d150.8363596!16s%2Fg%2F11cfclqwd!19sChIJY_mW7nNiDWsRiLLbZPx9DB8?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Wangaratta,20 Ryley St,WANGARATTA,MULWALA,NSW,3677,-36.3592204,146.3179167,+61 3 5718 0214,,https://www.hungryjacks.com.au/find-us/wangaratta,3.2,705,Mon: 06:00 - 22:00 (DT: 06:00 - 22:00); Tue: 06:00 - 22:00 (DT: 06:00 - 22:00); Wed: 06:00 - 22:00 (DT: 06:00 - 22:00); Thu: 06:00 - 22:00 (DT: 06:00 - 22:00); Fri: 06:00 - 23:00 (DT: 06:00 - 23:00); Sat: 06:00 - 23:00 (DT: 06:00 - 23:00); Sun: 06:00 - 22:00 (DT: 06:00 - 22:00),brick_and_mortar,0x6b26dbbeb9a92087:0x937a3bbf293a6e46,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Wangaratta/data=!4m7!3m6!1s0x6b26dbbeb9a92087:0x937a3bbf293a6e46!8m2!3d-36.3592204!4d146.3179167!16s%2Fg%2F11cfc8c81!19sChIJhyCpub7bJmsRRm46Kb87epM?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Warner's Bay,10-16 Medcalf St,WARNERS BAY,DIAMOND BAY,NSW,2282,-32.9672509,151.6504528,+61 2 4086 4922,,https://www.hungryjacks.com.au/find-us/warners-bay,3.2,325,Mon: 06:00 - 22:00 (DT: 06:00 - 00:00); Tue: 06:00 - 22:00 (DT: 06:00 - 00:00); Wed: 06:00 - 22:00 (DT: 06:00 - 00:00); Thu: 06:00 - 22:00 (DT: 06:00 - 05:00); Fri: 06:00 - 22:00 (DT: 05:00 - 05:00); Sat: 06:00 - 22:00 (DT: 05:00 - 05:00); Sun: 06:00 - 22:00 (DT: 05:00 - 00:00),brick_and_mortar,0x6b733d0633c5faf3:0xc649af7970364561,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Warner%27s+Bay/data=!4m7!3m6!1s0x6b733d0633c5faf3:0xc649af7970364561!8m2!3d-32.9672509!4d151.6504528!16s%2Fg%2F11r4mw8rr8!19sChIJ8_rFMwY9c2sRYUU2cHmvScY?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers M1 Wyong Southbound,21C Pacific Mwy,WARNERVALE,ROYAL EXCHANGE,NSW,2259,-33.2544337,151.4049505,+61 2 4307 7993,,https://www.hungryjacks.com.au/,2.2,213,Mon: 05:00 - 05:00 (DT: 05:00 - 05:00); Tue: 05:00 - 05:00 (DT: 05:00 - 05:00); Wed: 05:00 - 05:00 (DT: 05:00 - 05:00); Thu: 05:00 - 05:00 (DT: 05:00 - 05:00); Fri: 05:00 - 05:00 (DT: 05:00 - 05:00); Sat: 05:00 - 05:00 (DT: 05:00 - 05:00); Sun: 05:00 - 05:00 (DT: 05:00 - 05:00),brick_and_mortar,0x6b72d3e98fcc9911:0x3974e3cea3ffd202,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+M1+Wyong+Southbound/data=!4m7!3m6!1s0x6b72d3e98fcc9911:0x3974e3cea3ffd202!8m2!3d-33.2544337!4d151.4049505!16s%2Fg%2F11vwygrb2q!19sChIJEZnMj-nTcmsRAtL_o87jdDk?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Warrawong,Shop 3/86 King St,WARRAWONG,BROADWAY,NSW,2502,-34.4861655,150.8864140,+61 2 4250 5682,,https://hungryjacks.com.au/,2.5,202,Mon: 06:00 - 22:00 (DT: 05:00 - 05:00); Tue: 06:00 - 22:00 (DT: 05:00 - 05:00); Wed: 06:00 - 22:00 (DT: 05:00 - 05:00); Thu: 06:00 - 22:00 (DT: 05:00 - 05:00); Fri: 06:00 - 22:00 (DT: 05:00 - 05:00); Sat: 06:00 - 22:00 (DT: 05:00 - 05:00); Sun: 06:00 - 22:00 (DT: 05:00 - 05:00),brick_and_mortar,0x6b131798780012dd:0x18876f15ebf3947,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Warrawong/data=!4m7!3m6!1s0x6b131798780012dd:0x18876f15ebf3947!8m2!3d-34.4861655!4d150.886414!16s%2Fg%2F11l7241r05!19sChIJ3RIAeJgXE2sRRzm_XvF2iAE?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Mona Vale,1A Ponderosa Parade,WARRIEWOOD,ROYAL EXCHANGE,NSW,2102,-33.6768077,151.2900193,+61 2 8914 6745,,https://www.hungryjacks.com.au/find-us/mona-vale,3.7,976,Mon: 06:00 - 22:00 (DT: 06:00 - 23:00); Tue: 06:00 - 22:00 (DT: 06:00 - 23:00); Wed: 06:00 - 22:00 (DT: 06:00 - 23:00); Thu: 06:00 - 22:00 (DT: 06:00 - 23:00); Fri: 06:00 - 23:00 (DT: 06:00 - 00:00); Sat: 06:00 - 23:00 (DT: 06:00 - 00:00); Sun: 06:00 - 22:00 (DT: 06:00 - 23:00),brick_and_mortar,0x6b0d549027a5906b:0x4d86e898e826a689,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Mona+Vale/data=!4m7!3m6!1s0x6b0d549027a5906b:0x4d86e898e826a689!8m2!3d-33.6768077!4d151.2900193!16s%2Fg%2F11cfd2tbj!19sChIJa5ClJ5BUDWsRiaYm6Jjohk0?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Marsden,36/44 Chambers Flat Rd,WATERFORD WEST,HASTINGS POINT,NSW,4133,-27.6793581,153.1178341,+61 7 3445 6874,,https://www.hungryjacks.com.au/find-us/marsden,2.8,1190,Mon: 06:00 - 00:00 (DT: 05:00 - 05:00); Tue: 06:00 - 00:00 (DT: 05:00 - 05:00); Wed: 06:00 - 00:00 (DT: 05:00 - 05:00); Thu: 06:00 - 00:00 (DT: 05:00 - 05:00); Fri: 06:00 - 00:00 (DT: 05:00 - 05:00); Sat: 06:00 - 00:00 (DT: 05:00 - 05:00); Sun: 06:00 - 00:00 (DT: 05:00 - 05:00),brick_and_mortar,0x6b914137cbfc1bfb:0x1f072ad04add4d43,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Marsden/data=!4m7!3m6!1s0x6b914137cbfc1bfb:0x1f072ad04add4d43!8m2!3d-27.6793581!4d153.1178341!16s%2Fg%2F11bzs3rbmw!19sChIJ-xv8yzdBkWsRQ03dStAqBx8?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Moore Park,869 South Dowling St,WATERLOO,SYDNEY,NSW,2017,-33.9015723,151.2146002,+61 2 9184 7995,,https://www.hungryjacks.com.au/find-us/moore-park,3.5,1002,Mon: 05:00 - 05:00; Tue: 05:00 - 05:00; Wed: 05:00 - 05:00; Thu: 05:00 - 05:00; Fri: 05:00 - 05:00; Sat: 05:00 - 05:00; Sun: 05:00 - 05:00,brick_and_mortar,0x6b12b1e897c07137:0x85ac61f5acc4da70,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Moore+Park/data=!4m7!3m6!1s0x6b12b1e897c07137:0x85ac61f5acc4da70!8m2!3d-33.9015723!4d151.2146002!16s%2Fg%2F1tfmcd29!19sChIJN3HAl-ixEmsRcNrErPVhrIU?authuser=0&hl=en&rclk=1,,,,,Waterloo,2024,18306,406,2.27
Hungry Jacks,Hungry Jack's Burgers West Gosford,Brisbane Water Dr,WEST GOSFORD,ROYAL EXCHANGE,NSW,2250,-33.4297157,151.3162470,+61 2 4302 7185,,https://www.hungryjacks.com.au/find-us/west-gosford,3.4,1191,Mon: 06:00 - 23:00 (DT: 06:00 - 23:00); Tue: 06:00 - 23:00 (DT: 06:00 - 23:00); Wed: 06:00 - 23:00 (DT: 06:00 - 23:00); Thu: 06:00 - 23:00 (DT: 06:00 - 23:00); Fri: 06:00 - 23:00 (DT: 06:00 - 23:00); Sat: 06:00 - 23:00 (DT: 06:00 - 23:00); Sun: 06:00 - 23:00 (DT: 06:00 - 23:00),brick_and_mortar,0x6b72caa9dd0c891d:0xed566343a7117edd,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+West+Gosford/data=!4m7!3m6!1s0x6b72caa9dd0c891d:0xed566343a7117edd!8m2!3d-33.4297157!4d151.316247!16s%2Fg%2F1vgx0xw9!19sChIJHYkM3anKcmsR3X4Rp0NjVu0?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers West Ipswich,242 Brisbane St,WEST IPSWICH,ACACIA CREEK,NSW,4305,-27.6177194,152.7503875,+61 7 3454 2980,,https://www.hungryjacks.com.au/find-us/west-ipswich,3.7,872,Mon: 06:00 - 22:00 (DT: 06:00 - 00:00); Tue: 06:00 - 22:00 (DT: 06:00 - 00:00); Wed: 06:00 - 22:00 (DT: 06:00 - 00:00); Thu: 06:00 - 22:00 (DT: 06:00 - 00:00); Fri: 06:00 - 22:00 (DT: 06:00 - 00:00); Sat: 06:00 - 22:00 (DT: 06:00 - 00:00); Sun: 06:00 - 22:00 (DT: 06:00 - 00:00),brick_and_mortar,0x6b96b43403fdec91:0x44e8d9911b3ffdba,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+West+Ipswich/data=!4m7!3m6!1s0x6b96b43403fdec91:0x44e8d9911b3ffdba!8m2!3d-27.6177194!4d152.7503875!16s%2Fg%2F11dx98wl5x!19sChIJkez9AzS0lmsRuv0_G5HZ6EQ?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers West Richmond,128 Marion Rd,WEST RICHMOND,NORTH RICHMOND,NSW,5033,-34.9363553,138.5523162,+61 8 8490 8779,,https://www.hungryjacks.com.au/find-us/west-richmond,3.5,1367,Mon: 06:00 - 23:00 (DT: 05:30 - 00:00); Tue: 06:00 - 23:00 (DT: 05:30 - 00:00); Wed: 06:00 - 23:00 (DT: 05:30 - 00:00); Thu: 06:00 - 23:00 (DT: 05:30 - 00:00); Fri: 06:00 - 23:00 (DT: 05:30 - 01:00); Sat: 06:00 - 23:00 (DT: 05:30 - 01:00); Sun: 06:00 - 23:00 (DT: 05:30 - 00:00),brick_and_mortar,0x6ab0c578e78a4da7:0x8a20b5f570fb6a,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+West+Richmond/data=!4m7!3m6!1s0x6ab0c578e78a4da7:0x8a20b5f570fb6a!8m2!3d-34.9363553!4d138.5523162!16s%2Fg%2F12hzqfzdm!19sChIJp02K53jFsGoRavtw9bUgigA?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Tamworth West,242/246 Bridge St,WEST TAMWORTH,KOOTINGAL,NSW,2340,-31.0956576,150.9119728,+61 2 5732 5859,,http://www.hungryjacks.com.au/,3.1,30,Mon: 06:00 - 22:00 (DT: 05:00 - 05:00); Tue: 06:00 - 22:00 (DT: 05:00 - 05:00); Wed: 06:00 - 22:00 (DT: 05:00 - 05:00); Thu: 06:00 - 22:00 (DT: 05:00 - 05:00); Fri: 06:00 - 22:00 (DT: 05:00 - 05:00); Sat: 06:00 - 22:00 (DT: 05:00 - 05:00); Sun: 06:00 - 22:00 (DT: 05:00 - 05:00),brick_and_mortar,0x6b0a9995829078df:0xe997b40732e785e8,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Tamworth+West/data=!4m7!3m6!1s0x6b0a9995829078df:0xe997b40732e785e8!8m2!3d-31.0956576!4d150.9119728!16s%2Fg%2F11xkmczm6x!19sChIJ33iQgpWZCmsR6IXnMge0l-k?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Figtree,41-45 Princes Hwy,WEST WOLLONGONG,GROSVENOR PLACE,NSW,2500,-34.4321775,150.8660013,+61 2 4250 5824,,https://www.hungryjacks.com.au/find-us/figtree,3.6,1112,Mon: 06:00 - 23:00 (DT: 06:00 - 00:00); Tue: 06:00 - 23:00 (DT: 06:00 - 00:00); Wed: 06:00 - 23:00 (DT: 06:00 - 00:00); Thu: 06:00 - 23:00 (DT: 06:00 - 00:00); Fri: 06:00 - 23:00 (DT: 06:00 - 00:00); Sat: 06:00 - 23:00 (DT: 06:00 - 00:00); Sun: 06:00 - 23:00 (DT: 06:00 - 00:00),brick_and_mortar,0x6b131a1da76a58db:0x5cf38ca499007af,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Figtree/data=!4m7!3m6!1s0x6b131a1da76a58db:0x5cf38ca499007af!8m2!3d-34.4321775!4d150.8660013!16s%2Fg%2F1tqg0h6l!19sChIJ21hqpx0aE2sRrweQSco4zwU?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Wetherill Park,1187 The Horsley Dr,WETHERILL PARK,SYDNEY,NSW,2164,-33.8507082,150.8984305,+61 2 8107 0914,,https://www.hungryjacks.com.au/find-us/wetherill-park,2.8,82,Mon: 06:00 - 23:00 (DT: 06:00 - 00:00); Tue: 06:00 - 23:00 (DT: 06:00 - 00:00); Wed: 06:00 - 23:00 (DT: 06:00 - 00:00); Thu: 06:00 - 23:00 (DT: 06:00 - 00:00); Fri: 06:00 - 23:00 (DT: 06:00 - 00:00); Sat: 06:00 - 23:00 (DT: 06:00 - 00:00); Sun: 06:00 - 23:00 (DT: 06:00 - 00:00),brick_and_mortar,0x6b12975bfde5357d:0x671613d5484b0eb7,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Wetherill+Park/data=!4m7!3m6!1s0x6b12975bfde5357d:0x671613d5484b0eb7!8m2!3d-33.8507082!4d150.8984305!16s%2Fg%2F11wwgbmc6q!19sChIJfTXl_VuXEmsRtw5LSNUTFmc?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Wiley Park,24-42 King Georges Rd,WILEY PARK,SYDNEY,NSW,2195,-33.9187990,151.0664449,+61 2 9124 9963,,https://www.hungryjacks.com.au/find-us/wiley-park,3.3,2904,Mon: 05:00 - 05:00 (DT: 05:00 - 05:00); Tue: 05:00 - 05:00 (DT: 05:00 - 05:00); Wed: 05:00 - 05:00 (DT: 05:00 - 05:00); Thu: 05:00 - 05:00 (DT: 05:00 - 05:00); Fri: 05:00 - 05:00 (DT: 05:00 - 05:00); Sat: 05:00 - 05:00 (DT: 05:00 - 05:00); Sun: 05:00 - 05:00 (DT: 05:00 - 05:00),brick_and_mortar,0x6b12bbebdeb00323:0x5696be9a40ca4918,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Wiley+Park/data=!4m7!3m6!1s0x6b12bbebdeb00323:0x5696be9a40ca4918!8m2!3d-33.918799!4d151.0664449!16s%2Fg%2F1vs5wwpv!19sChIJIwOw3uu7EmsRGEnKQJq-llY?authuser=0&hl=en&rclk=1,,,,,Wiley Park,2024,10582,100,0.95
Hungry Jacks,Hungry Jack's Newcastle,"55 Slades Road, Williamstown",WILLIAMTOWN,NEWCASTLE WEST,NSW,2318,-32.8049150,151.8400660,+61 2 4965 0011,,http://www.hungryjacks.com.au/,,0,,brick_and_mortar,0x6b736feaaaaaaaab:0x249235d4432459a2,https://www.google.com/maps/place/Hungry+Jack%27s+Newcastle/data=!4m7!3m6!1s0x6b736feaaaaaaaab:0x249235d4432459a2!8m2!3d-32.804915!4d151.840066!16s%2Fg%2F11cfcpr36!19sChIJq6qqqupvc2sRolkkQ9Q1kiQ?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Toowoomba,397 Bridge St,WILSONTON,ACACIA CREEK,NSW,4350,-27.5441556,151.9253708,+61 7 4602 9935,,https://www.hungryjacks.com.au/find-us/toowoomba,3.2,1111,Mon: 06:00 - 22:00 (DT: 06:00 - 23:00); Tue: 06:00 - 22:00 (DT: 06:00 - 23:00); Wed: 06:00 - 22:00 (DT: 06:00 - 23:00); Thu: 06:00 - 22:00 (DT: 06:00 - 23:00); Fri: 06:00 - 22:00 (DT: 06:00 - 05:00); Sat: 06:00 - 22:00 (DT: 05:00 - 05:00); Sun: 06:00 - 22:00 (DT: 05:00 - 23:00),brick_and_mortar,0x6b965cf04f7ea223:0xfb021cfd555774d0,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Toowoomba/data=!4m7!3m6!1s0x6b965cf04f7ea223:0xfb021cfd555774d0!8m2!3d-27.5441556!4d151.9253708!16s%2Fg%2F1v42fzy3!19sChIJI6J-T_BclmsR0HRXVf0cAvs?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Head Office,100 William St,WOOLLOOMOOLOO,ROYAL EXCHANGE,NSW,2011,-33.8740315,151.2168643,+61 2 9356 0900,,https://www.hungryjacks.com.au/,1.5,59,Mon: 07:00 - 02:00; Tue: 07:00 - 02:00; Wed: 07:00 - 02:00; Thu: 07:00 - 02:00; Fri: 07:00 - 02:00; Sat: 07:00 - 02:00; Sun: 07:00 - 02:00,brick_and_mortar,0x6b12afb212a8ce3f:0xd62d916e13f7a291,https://www.google.com/maps/place/Hungry+Jack%27s+Head+Office/data=!4m7!3m6!1s0x6b12afb212a8ce3f:0xd62d916e13f7a291!8m2!3d-33.8740315!4d151.2168643!16s%2Fg%2F11hdq82fwl!19sChIJP86oErKvEmsRkaL3E26RLdY?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Wynnum Plaza,"Wynnum Plaza, Shop PAD, 2021, Wynnum Rd",WYNNUM WEST,HASTINGS POINT,NSW,4178,-27.4569344,153.1537909,+61 7 3914 9674,,https://www.hungryjacks.com.au/find-us/wynnum-plaza,3.3,822,Mon: 06:00 - 22:00 (DT: 06:00 - 23:00); Tue: 06:00 - 22:00 (DT: 06:00 - 23:00); Wed: 06:00 - 22:00 (DT: 06:00 - 23:00); Thu: 06:00 - 22:00 (DT: 06:00 - 23:00); Fri: 06:00 - 22:00 (DT: 06:00 - 05:00); Sat: 06:00 - 22:00 (DT: 05:00 - 05:00); Sun: 06:00 - 22:00 (DT: 05:00 - 23:00),brick_and_mortar,0x6b915ef81aaaaab3:0x45c7fc842cfc0334,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Wynnum+Plaza/data=!4m7!3m6!1s0x6b915ef81aaaaab3:0x45c7fc842cfc0334!8m2!3d-27.4569344!4d153.1537909!16s%2Fg%2F11cfhm8v_!19sChIJs6qqGvhekWsRNAP8LIT8x0U?authuser=0&hl=en&rclk=1,,,,,,,,,
Hungry Jacks,Hungry Jack's Burgers Wyoming,"Cnr Pacific Hwy &, Renwick St",WYOMING,ROYAL EXCHANGE,NSW,2250,-33.4038608,151.3508172,+61 2 4302 7186,,https://www.hungryjacks.com.au/find-us/wyoming,3.4,805,Mon: 06:00 - 22:00 (DT: 06:00 - 22:00); Tue: 06:00 - 22:00 (DT: 06:00 - 22:00); Wed: 06:00 - 22:00 (DT: 06:00 - 22:00); Thu: 06:00 - 22:00 (DT: 06:00 - 22:00); Fri: 06:00 - 23:00 (DT: 06:00 - 23:00); Sat: 06:00 - 23:00 (DT: 06:00 - 23:00); Sun: 06:00 - 22:00 (DT: 06:00 - 22:00),brick_and_mortar,0x6b72cae82e364701:0xbe7266e0c5bafa9a,https://www.google.com/maps/place/Hungry+Jack%27s+Burgers+Wyoming/data=!4m7!3m6!1s0x6b72cae82e364701:0xbe7266e0c5bafa9a!8m2!3d-33.4038608!4d151.3508172!16s%2Fg%2F1tlkcjwd!19sChIJAUc2LujKcmsRmvq6xeBmcr4?authuser=0&hl=en&rclk=1,,,,,Wyoming,2024,11357,32,0.28
